CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,CITY,STATE,CUSTOMER_SEGMENT,RECENCY_DAYS,FREQUENCY,MONETARY_VALUE,FIRST_ORDER_DATE,LAST_ORDER_DATE,RECENCY_SCORE,FREQUENCY_SCORE,MONETARY_SCORE,RFM_SCORE,RFM_TOTAL_SCORE,CLUSTER_ID,SEGMENT_NAME
C000949,Tammy,Sanford,jonathanjones@example.com,Chennai,Tamil Nadu,Budget,21,13,1403851.25,2025-08-22 17:01:05.988659,2026-07-23 09:08:33.545135,3,4,5,345,12,3,Loyal Customers
C002553,Diamond,Gonzalez,kevin21@example.com,Bhubaneswar,Odisha,Premium,2,17,1422985.75,2025-09-21 00:00:55.296552,2026-08-11 12:10:16.470164,5,5,5,555,15,3,Loyal Customers
C006022,Alexander,Hawkins,cristinaphillips@example.com,Bhubaneswar,Odisha,Regular,41,10,695020.7,2025-09-21 18:29:56.921969,2026-07-03 13:28:11.620916,2,3,3,233,8,1,At Risk
C004559,Colleen,Brown,cynthia88@example.org,Bangalore,Karnataka,Budget,11,11,1110450.85,2025-08-21 08:04:49.442894,2026-08-02 11:11:01.938619,4,3,5,435,12,3,Loyal Customers
C006636,Tara,Fisher,oscott@example.com,Bhubaneswar,Odisha,Budget,38,12,924419.3,2025-08-18 14:33:17.803978,2026-07-06 23:17:20.806408,2,4,4,244,10,3,Loyal Customers
C005488,Elizabeth,Jackson,bbrooks@example.org,Mumbai,Maharashtra,Regular,42,12,686326.4,2025-09-12 23:07:05.632256,2026-07-02 20:49:32.621726,2,4,3,243,9,1,At Risk
C009091,Christopher,Rowe,jessicarowe@example.net,Jaipur,Rajasthan,Budget,34,10,773744.5,2025-09-22 17:37:32.794527,2026-07-10 23:02:12.733327,3,3,3,333,9,1,At Risk
C006703,Charles,Reid,parsonsjose@example.org,Bangalore,Karnataka,Regular,20,8,915562.15,2025-09-19 06:34:48.524885,2026-07-24 05:06:56.344163,3,2,4,324,9,1,At Risk
C005951,Robert,Jordan,kellimedina@example.com,Jaipur,Rajasthan,Budget,68,11,656858.75,2025-09-23 12:43:21.962019,2026-06-06 07:37:01.042210,1,3,2,132,6,1,At Risk
C006896,William,Arellano,heather41@example.com,Kolkata,West Bengal,Premium,17,12,1156247.4,2025-08-19 04:07:59.092790,2026-07-27 13:10:58.266582,4,4,5,445,13,3,Loyal Customers
C004162,Michael,Sandoval,ejones@example.net,Chennai,Tamil Nadu,Budget,1,11,1136146.05,2025-09-06 19:41:09.444694,2026-08-12 18:34:07.484474,5,3,5,535,13,0,Loyal Customers
C002746,Rachel,Hunter,bjohnson@example.org,Mumbai,Maharashtra,Regular,15,11,1102089.5,2025-08-15 07:32:20.239402,2026-07-29 13:37:34.090540,4,3,5,435,12,3,Loyal Customers
C004371,Peter,Cruz,dominicperry@example.org,Chennai,Tamil Nadu,Regular,26,16,1323268.45,2025-08-26 21:08:46.073260,2026-07-18 17:53:22.340023,3,5,5,355,13,3,Loyal Customers
C008441,Zachary,Mclaughlin,travis13@example.org,Delhi,Delhi,Regular,84,5,470763.95,2025-09-23 21:55:15.093150,2026-05-21 23:46:51.160111,1,1,1,111,3,2,At Risk
C003647,Lauren,Williams,walkertommy@example.org,Kolkata,West Bengal,Regular,194,8,571829.5,2025-09-26 00:06:58.180181,2026-01-31 07:22:18.889388,1,2,2,122,5,1,At Risk
C009986,Samantha,Wells,michaelmorton@example.net,Bhubaneswar,Odisha,Regular,20,6,381570.85,2025-09-26 20:31:37.794977,2026-07-24 11:35:53.217532,3,1,1,311,5,2,At Risk
C001887,Sabrina,Garrison,kevin20@example.org,Bhubaneswar,Odisha,Regular,34,11,937288.0,2025-09-26 21:39:57.515975,2026-07-10 04:59:27.923679,3,3,4,334,10,1,At Risk
C000307,Kyle,Martinez,traci39@example.net,Kolkata,West Bengal,Premium,17,9,1025349.15,2025-08-19 00:42:59.929799,2026-07-27 05:02:09.493294,4,2,4,424,10,1,At Risk
C005985,Ariana,Estrada,bsingh@example.org,Mumbai,Maharashtra,Regular,21,15,1187268.0,2025-08-16 10:20:41.364413,2026-07-23 18:57:14.218342,3,5,5,355,13,3,Loyal Customers
C009617,Matthew,Gray,parkerjohn@example.org,Bangalore,Karnataka,Regular,27,7,371402.4,2025-09-27 10:32:35.899558,2026-07-17 21:44:28.814688,3,1,1,311,5,2,At Risk
C003730,Leah,Curry,chickman@example.org,Pune,Maharashtra,Regular,51,11,747114.15,2025-09-01 20:01:23.376833,2026-06-23 08:27:00.880208,2,3,3,233,8,1,At Risk
C006981,David,Edwards,nmartin@example.org,Bhubaneswar,Odisha,Budget,181,10,643040.7,2025-08-19 10:00:08.424084,2026-02-13 08:48:28.253082,1,3,2,132,6,1,At Risk
C005642,Gregory,Park,wjohnson@example.com,Jaipur,Rajasthan,Budget,23,9,440312.1,2025-09-12 05:30:37.638376,2026-07-21 03:05:34.479344,3,2,1,321,6,1,At Risk
C008456,Nicole,Perkins,debbiedixon@example.com,Kolkata,West Bengal,Regular,12,11,1112114.3,2025-09-29 12:33:48.260282,2026-08-01 10:02:32.713527,4,3,5,435,12,3,Loyal Customers
C004847,Valerie,Willis,ewheeler@example.com,Bhubaneswar,Odisha,Regular,145,8,1060324.0,2025-08-15 00:05:34.371343,2026-03-21 06:05:58.779587,1,2,4,124,7,1,At Risk
C001512,Cassie,Schmitt,nunezshawn@example.com,Mumbai,Maharashtra,Regular,49,10,1053232.3,2025-09-29 22:32:59.659796,2026-06-25 21:19:58.271982,2,3,4,234,9,1,At Risk
C003035,Ashley,Ballard,larsoneric@example.org,Kolkata,West Bengal,Regular,22,10,828722.8,2025-09-12 03:08:42.833228,2026-07-22 22:16:48.514085,3,3,3,333,9,1,At Risk
C000679,Jared,Lopez,juliepayne@example.org,Bangalore,Karnataka,Regular,3,13,826618.0,2025-09-06 00:19:34.187741,2026-08-10 03:45:32.103321,5,4,3,543,12,0,Loyal Customers
C005835,Mark,Hill,phillipadams@example.org,Lucknow,Uttar Pradesh,Regular,29,14,540667.05,2025-09-30 15:01:07.932679,2026-07-15 06:19:05.891458,3,5,2,352,10,1,At Risk
C002007,Nichole,Phelps,krista33@example.org,Jaipur,Rajasthan,Regular,10,12,454428.6,2025-10-01 16:51:40.063000,2026-08-03 01:54:02.948429,4,4,1,441,9,0,Loyal Customers
C006842,Andrew,Montoya,englishoscar@example.org,Mumbai,Maharashtra,Regular,5,10,722227.2,2025-08-21 15:00:03.132031,2026-08-08 09:37:22.426424,5,3,3,533,11,0,Loyal Customers
C001196,Laurie,Davis,qjohnson@example.com,Pune,Maharashtra,Regular,30,8,689486.4,2025-09-13 11:49:13.289532,2026-07-14 21:07:12.760327,3,2,3,323,8,1,At Risk
C009399,Tammy,Acosta,nbrown@example.com,Mumbai,Maharashtra,Regular,46,10,918404.25,2025-08-21 16:29:24.305643,2026-06-28 23:00:18.684186,2,3,4,234,9,1,At Risk
C009246,Robert,Good,tammy21@example.org,Delhi,Delhi,Regular,55,11,810593.7,2025-10-02 13:42:36.493564,2026-06-19 21:50:33.426334,2,3,3,233,8,1,At Risk
C005201,Kristen,Henry,drobertson@example.org,Delhi,Delhi,Regular,77,11,932322.75,2025-09-04 10:23:41.942219,2026-05-28 04:05:20.979209,1,3,4,134,8,1,At Risk
C006386,Drew,Gallagher,xramos@example.com,Kolkata,West Bengal,Budget,119,5,394808.5,2025-10-02 20:01:02.640626,2026-04-16 16:56:35.553955,1,1,1,111,3,2,At Risk
C001700,Stephen,Smith,jennifertapia@example.org,Bhubaneswar,Odisha,Regular,9,17,1802412.2,2025-09-11 07:05:04.671046,2026-08-04 15:23:38.378183,5,5,5,555,15,3,Loyal Customers
C004560,Harold,White,djoyce@example.com,Delhi,Delhi,Regular,49,11,1206258.9,2025-08-26 08:05:36.963369,2026-06-25 07:50:32.346323,2,3,5,235,10,3,Loyal Customers
C008587,Richard,Young,kellythompson@example.org,Bangalore,Karnataka,Budget,7,11,920321.9,2025-08-18 17:42:30.877508,2026-08-06 11:01:09.228692,5,3,4,534,12,0,Loyal Customers
C004984,Alicia,Deleon,christine09@example.net,Mumbai,Maharashtra,Regular,92,11,656713.5,2025-10-06 05:29:10.373503,2026-05-13 14:59:58.811988,1,3,2,132,6,1,At Risk
C009273,Cory,May,lpaul@example.net,Pune,Maharashtra,Regular,100,9,696978.7,2025-10-07 19:25:02.619026,2026-05-05 19:00:29.484294,1,2,3,123,6,1,At Risk
C001544,Calvin,Lawson,sarah16@example.com,Hyderabad,Telangana,Budget,35,12,786022.2,2025-09-13 04:06:41.332013,2026-07-09 02:42:38.977589,2,4,3,243,9,1,At Risk
C008033,Yvonne,Blake,hibarra@example.net,Delhi,Delhi,Regular,30,17,947546.6,2025-08-18 19:53:54.956349,2026-07-14 02:01:23.592835,3,5,4,354,12,3,Loyal Customers
C006024,Nathan,Jenkins,garrettmichael@example.com,Kolkata,West Bengal,Regular,38,14,917728.95,2025-10-05 13:27:18.916389,2026-07-06 04:22:02.365223,2,5,4,254,11,3,Loyal Customers
C007702,Shannon,Morales,larryking@example.org,Pune,Maharashtra,Regular,20,11,482761.1,2025-08-30 08:37:47.158671,2026-07-24 14:18:49.475294,3,3,1,331,7,1,At Risk
C002784,Leslie,Matthews,garrett93@example.com,Chennai,Tamil Nadu,Regular,143,6,396464.1,2025-08-25 07:12:53.827738,2026-03-23 04:00:09.072090,1,1,1,111,3,2,At Risk
C000544,Anthony,Hall,jodicannon@example.net,Pune,Maharashtra,Regular,60,8,604447.15,2025-09-21 14:38:40.943209,2026-06-14 21:02:27.637476,1,2,2,122,5,1,At Risk
C004258,Ann,Garza,jessicagordon@example.com,Mumbai,Maharashtra,Regular,33,15,1710592.95,2025-09-26 15:00:29.916299,2026-07-11 14:48:18.100981,3,5,5,355,13,3,Loyal Customers
C002929,Jennifer,Wheeler,kristen93@example.com,Chennai,Tamil Nadu,Budget,37,9,553951.0,2025-10-02 17:28:37.109171,2026-07-07 16:48:33.437134,2,2,2,222,6,1,At Risk
C005991,William,Stephens,jbartlett@example.com,Kolkata,West Bengal,Premium,38,6,780549.75,2025-10-06 16:20:55.404554,2026-07-06 10:29:57.785977,2,1,3,213,6,1,At Risk
C007166,James,Reeves,cjohnson@example.com,Lucknow,Uttar Pradesh,Budget,33,13,1090102.3,2025-08-21 07:01:45.085050,2026-07-11 16:01:53.185131,3,4,5,345,12,3,Loyal Customers
C000478,Heather,Flores,lewiselizabeth@example.org,Jaipur,Rajasthan,Budget,1,6,748740.7,2025-09-17 13:45:29.295292,2026-08-12 15:51:11.226712,5,1,3,513,9,0,Loyal Customers
C000797,Robert,Johnson,michael28@example.net,Bangalore,Karnataka,Regular,7,7,621033.2,2025-09-29 02:50:22.950229,2026-08-06 01:49:16.097560,5,1,2,512,8,0,Loyal Customers
C005241,Sherry,Murphy,paul24@example.com,Bhubaneswar,Odisha,Regular,41,7,684008.85,2025-08-15 20:40:44.712447,2026-07-03 04:11:03.126631,2,1,3,213,6,1,At Risk
C002370,Susan,Harris,thomas33@example.net,Jaipur,Rajasthan,Budget,38,13,904535.65,2025-08-25 12:54:32.432724,2026-07-06 16:37:53.206732,2,4,4,244,10,3,Loyal Customers
C003079,Thomas,Davis,anthonymiles@example.org,Jaipur,Rajasthan,Premium,109,11,775563.0,2025-09-09 16:53:26.336063,2026-04-26 23:48:08.920889,1,3,3,133,7,1,At Risk
C007861,James,Hendricks,chadgarcia@example.org,Kolkata,West Bengal,Budget,2,11,580697.6,2025-08-14 23:02:30.013500,2026-08-11 10:56:41.386013,5,3,2,532,10,0,Loyal Customers
C009757,Jennifer,Chapman,jennifer70@example.org,Kolkata,West Bengal,Budget,34,16,1188689.55,2025-09-01 03:43:45.830258,2026-07-10 04:48:57.197371,3,5,5,355,13,3,Loyal Customers
C008627,David,Oneal,jodi25@example.net,Hyderabad,Telangana,Budget,29,10,705405.4,2025-10-01 21:14:28.220682,2026-07-15 08:14:43.880838,3,3,3,333,9,1,At Risk
C001543,Michael,Ramirez,tburgess@example.com,Bhubaneswar,Odisha,Regular,31,13,1326350.4,2025-08-15 00:37:06.550265,2026-07-13 18:08:20.909009,3,4,5,345,12,3,Loyal Customers
C007483,Laura,Townsend,john12@example.org,Pune,Maharashtra,Budget,27,8,449840.8,2025-09-09 04:11:18.678786,2026-07-17 20:15:07.641076,3,2,1,321,6,1,At Risk
C004512,Andrea,Miller,xschmidt@example.net,Chennai,Tamil Nadu,Regular,24,13,1004375.75,2025-09-17 20:56:29.073890,2026-07-20 15:26:31.179911,3,4,4,344,11,3,Loyal Customers
C008263,Ashley,Beck,andreaanderson@example.org,Mumbai,Maharashtra,Budget,41,15,1261651.65,2025-10-04 23:05:19.359193,2026-07-03 09:15:54.189541,2,5,5,255,12,3,Loyal Customers
C005814,Heidi,Larsen,andrearamirez@example.org,Delhi,Delhi,Regular,59,8,626760.0,2025-09-19 18:34:53.276932,2026-06-15 14:54:41.720817,2,2,2,222,6,1,At Risk
C002807,Heidi,Thompson,cwhite@example.net,Delhi,Delhi,Regular,28,15,1272861.25,2025-08-14 06:08:04.924849,2026-07-16 00:58:38.243182,3,5,5,355,13,3,Loyal Customers
C009348,Anthony,Williams,wilsonjoseph@example.net,Chennai,Tamil Nadu,Regular,98,8,408681.2,2025-08-15 02:11:43.087030,2026-05-07 16:33:38.324183,1,2,1,121,4,2,At Risk
C002275,Tamara,Wilson,brianhood@example.net,Chennai,Tamil Nadu,Budget,83,12,1194389.65,2025-08-22 06:19:51.683916,2026-05-22 19:45:13.959139,1,4,5,145,10,3,Loyal Customers
C009454,Chad,Reynolds,sgeorge@example.com,Hyderabad,Telangana,Budget,64,7,369710.3,2025-10-23 05:58:08.758887,2026-06-10 03:25:21.627216,1,1,1,111,3,2,At Risk
C002474,Cynthia,Pineda,martinezjennifer@example.com,Kolkata,West Bengal,Regular,35,9,462728.6,2025-09-25 03:16:01.749617,2026-07-09 05:15:04.509045,2,2,1,221,5,1,At Risk
C006668,Gail,Holland,kathrynmiller@example.com,Jaipur,Rajasthan,Regular,176,6,546299.95,2025-08-17 13:19:33.215732,2026-02-18 09:36:34.041940,1,1,2,112,4,2,At Risk
C005364,Jaclyn,Lynn,nandersen@example.org,Hyderabad,Telangana,Budget,35,13,908134.85,2025-10-05 23:10:44.226442,2026-07-09 21:53:43.508235,2,4,4,244,10,3,Loyal Customers
C002694,Chris,Smith,sunderwood@example.org,Pune,Maharashtra,Regular,50,14,1165322.65,2025-08-13 12:47:23.020430,2026-06-24 00:55:09.153091,2,5,5,255,12,3,Loyal Customers
C000358,Joseph,Morris,lisa92@example.org,Bhubaneswar,Odisha,Budget,16,13,778176.85,2025-10-04 12:18:49.691296,2026-07-28 11:10:14.418144,4,4,3,443,11,3,Loyal Customers
C009204,Megan,Marshall,zsantana@example.org,Kolkata,West Bengal,Regular,70,11,791529.95,2025-08-22 06:14:36.320763,2026-06-04 00:51:59.071190,1,3,3,133,7,1,At Risk
C008296,David,Stephens,marytownsend@example.net,Bhubaneswar,Odisha,Budget,19,8,1207408.35,2025-10-29 07:33:42.320223,2026-07-25 20:32:09.763297,4,2,5,425,11,1,At Risk
C004951,Brandon,Fisher,noah64@example.com,Mumbai,Maharashtra,Budget,1,8,647260.5,2025-10-30 00:38:38.135181,2026-08-12 21:48:35.921159,5,2,2,522,9,0,Loyal Customers
C009639,Shaun,Pierce,terri77@example.org,Kolkata,West Bengal,Regular,8,16,1380575.8,2025-09-11 02:10:44.334443,2026-08-05 18:54:02.408424,5,5,5,555,15,3,Loyal Customers
C008791,Brian,Mendoza,wendy83@example.com,Pune,Maharashtra,Regular,32,7,261882.5,2025-08-30 09:30:20.790207,2026-07-12 03:40:56.484564,3,1,1,311,5,2,At Risk
C006945,Jamie,Cannon,rodney41@example.org,Kolkata,West Bengal,Budget,6,11,991779.25,2025-08-13 23:28:37.325173,2026-08-07 16:00:54.432544,5,3,4,534,12,0,Loyal Customers
C001605,Cassie,Cunningham,esparzadoris@example.com,Bhubaneswar,Odisha,Budget,30,13,1120110.15,2025-08-16 07:27:14.380343,2026-07-14 08:25:05.103051,3,4,5,345,12,3,Loyal Customers
C007118,Robert,Weaver,chasejoel@example.org,Hyderabad,Telangana,Regular,14,9,874172.8,2025-08-19 18:03:41.834218,2026-07-30 02:35:27.837278,4,2,4,424,10,0,Loyal Customers
C001369,Samuel,Thompson,fwest@example.net,Hyderabad,Telangana,Budget,32,9,770455.35,2025-09-28 17:49:00.545405,2026-07-12 23:18:17.830978,3,2,3,323,8,1,At Risk
C002666,Brian,Terry,xhartman@example.org,Hyderabad,Telangana,Regular,10,22,1846717.4,2025-08-20 07:06:50.944109,2026-08-03 06:53:38.648186,4,5,5,455,14,3,Loyal Customers
C000222,Beth,Rogers,qlee@example.com,Bhubaneswar,Odisha,Regular,10,9,888681.95,2025-11-01 01:36:46.138061,2026-08-03 23:11:16.194761,4,2,4,424,10,0,Loyal Customers
C001585,Eric,Adkins,charlessims@example.org,Chennai,Tamil Nadu,Regular,74,7,789747.8,2025-10-21 13:50:52.434524,2026-05-31 11:27:19.996399,1,1,3,113,5,1,At Risk
C007147,Paul,Ashley,christophervilla@example.net,Kolkata,West Bengal,Budget,10,14,822721.9,2025-09-13 00:57:28.258482,2026-08-03 04:42:14.569345,4,5,3,453,12,3,Loyal Customers
C009070,Jose,Flores,sandra69@example.net,Delhi,Delhi,Regular,15,8,438129.85,2025-09-12 11:54:19.148591,2026-07-29 11:31:25.374853,4,2,1,421,7,0,Loyal Customers
C002700,Jonathan,Sims,caroline17@example.org,Bhubaneswar,Odisha,Premium,9,15,922075.3,2025-10-11 15:08:07.840878,2026-08-04 07:41:06.420664,5,5,4,554,14,3,Loyal Customers
C005607,Olivia,Blair,marybarnes@example.com,Chennai,Tamil Nadu,Regular,25,16,1187156.15,2025-09-01 04:15:18.009180,2026-07-19 06:46:00.723607,3,5,5,355,13,3,Loyal Customers
C009488,Kristen,Forbes,anna66@example.org,Hyderabad,Telangana,Regular,5,17,2054203.1,2025-09-09 01:44:08.510485,2026-08-08 15:24:16.394563,5,5,5,555,15,3,Loyal Customers
C005237,Leslie,Miller,fjohnson@example.com,Kolkata,West Bengal,Regular,21,6,562550.1,2025-11-08 14:25:15.687156,2026-07-23 00:28:12.592925,3,1,2,312,6,2,At Risk
C008304,William,Hawkins,ccollins@example.net,Chennai,Tamil Nadu,Budget,79,10,587515.1,2025-09-22 05:00:40.500405,2026-05-26 20:22:39.517595,1,3,2,132,6,1,At Risk
C002804,Eric,Smith,cooperrebecca@example.org,Kolkata,West Bengal,Budget,16,17,1121830.55,2025-08-25 01:41:45.949059,2026-07-28 21:14:41.180811,4,5,5,455,14,3,Loyal Customers
C007327,Matthew,Hunt,heather04@example.org,Bhubaneswar,Odisha,Regular,80,7,476773.45,2025-08-16 13:29:54.437944,2026-05-25 01:48:13.024930,1,1,1,111,3,2,At Risk
C001291,Donald,Holland,lori09@example.com,Jaipur,Rajasthan,Regular,41,10,1400448.85,2025-08-18 02:27:57.688776,2026-07-03 18:38:18.046980,2,3,5,235,10,3,Loyal Customers
C007061,Robert,Sloan,tracywashington@example.net,Kolkata,West Bengal,Premium,117,6,536231.65,2025-09-05 11:11:09.714697,2026-04-18 01:16:04.557645,1,1,2,112,4,2,At Risk
C001334,Robert,Wood,jason94@example.com,Mumbai,Maharashtra,Regular,3,10,638309.1,2025-08-17 10:10:20.142201,2026-08-10 19:10:36.018360,5,3,2,532,10,0,Loyal Customers
C003741,Cameron,Ford,bryanlee@example.org,Pune,Maharashtra,Regular,61,11,1079571.4,2025-08-23 01:25:40.851408,2026-06-13 00:42:53.881738,1,3,5,135,9,1,At Risk
C000669,Alexandra,Phelps,xpatton@example.org,Bangalore,Karnataka,Budget,31,10,842620.6,2025-10-23 05:26:36.579965,2026-07-13 05:20:57.888578,3,3,3,333,9,1,At Risk
C005555,Benjamin,Rodgers,paul61@example.net,Jaipur,Rajasthan,Budget,11,8,388657.0,2025-11-07 10:28:34.841148,2026-08-02 11:47:49.480694,4,2,1,421,7,0,Loyal Customers
C002393,Allison,Murphy,patricia76@example.com,Bangalore,Karnataka,Budget,94,9,868996.35,2025-10-15 02:37:08.926289,2026-05-11 17:47:51.424714,1,2,4,124,7,1,At Risk
C007924,Paul,Stone,dalton44@example.net,Hyderabad,Telangana,Premium,5,13,739601.6,2025-09-13 00:04:54.626946,2026-08-08 07:15:27.621276,5,4,3,543,12,0,Loyal Customers
C003657,John,Morton,kevin66@example.com,Delhi,Delhi,Budget,174,7,896992.15,2025-10-06 04:57:38.194581,2026-02-20 03:13:11.539915,1,1,4,114,6,1,At Risk
C007638,Eric,Wilkinson,mcintoshkyle@example.com,Hyderabad,Telangana,Premium,28,10,905125.75,2025-09-09 14:47:17.620376,2026-07-16 17:42:32.605526,3,3,4,334,10,1,At Risk
C005437,Stephanie,Daniel,corey39@example.com,Kolkata,West Bengal,Premium,17,7,539988.6,2025-11-22 15:30:33.102331,2026-07-27 18:26:20.055800,4,1,2,412,7,1,At Risk
C003613,Darrell,Ramsey,philiproberts@example.org,Lucknow,Uttar Pradesh,Regular,35,9,949711.45,2025-08-27 17:28:10.324903,2026-07-09 22:30:31.050310,2,2,4,224,8,1,At Risk
C002798,Amanda,Johnson,karagutierrez@example.com,Jaipur,Rajasthan,Premium,23,6,1134277.25,2025-08-15 22:31:07.338673,2026-07-21 16:56:01.857618,3,1,5,315,9,1,At Risk
C001256,Shannon,Wood,davidsandoval@example.net,Hyderabad,Telangana,Budget,5,10,1063401.95,2025-11-23 14:11:52.159121,2026-08-08 11:06:43.600036,5,3,4,534,12,0,Loyal Customers
C003181,William,Berry,ryan18@example.net,Pune,Maharashtra,Regular,12,11,771504.55,2025-08-25 18:20:24.948249,2026-08-01 04:31:24.834848,4,3,3,433,10,0,Loyal Customers
C002581,Derrick,Alvarez,omarbennett@example.net,Hyderabad,Telangana,Regular,162,8,591102.3,2025-09-01 21:51:46.003060,2026-03-04 21:44:07.214472,1,2,2,122,5,1,At Risk
C005736,Timothy,Johnson,jamesharvey@example.com,Kolkata,West Bengal,Regular,68,7,854013.4,2025-10-05 15:59:44.447844,2026-06-06 09:01:06.852668,1,1,3,113,5,1,At Risk
C007043,Billy,Gilbert,iaguilar@example.org,Delhi,Delhi,Regular,21,10,988115.6,2025-09-17 22:15:19.521195,2026-07-23 02:55:22.761227,3,3,4,334,10,3,Loyal Customers
C001203,Brianna,Navarro,stanleygary@example.org,Jaipur,Rajasthan,Regular,29,9,518973.25,2025-08-16 11:39:31.811718,2026-07-15 19:11:44.275042,3,2,2,322,7,1,At Risk
C003007,Kenneth,Smith,sabrinawalsh@example.com,Delhi,Delhi,Budget,64,13,1126639.05,2025-09-14 07:26:34.635946,2026-06-10 02:32:47.995679,1,4,5,145,10,3,Loyal Customers
C005544,Kristin,Mooney,cheryl20@example.com,Mumbai,Maharashtra,Budget,49,12,1879356.25,2025-08-19 05:58:21.719017,2026-06-25 10:28:13.240932,2,4,5,245,11,3,Loyal Customers
C007115,Michelle,Kelly,otaylor@example.com,Delhi,Delhi,Budget,33,8,601753.9,2025-08-15 06:39:46.607866,2026-07-11 05:46:55.696156,3,2,2,322,7,1,At Risk
C009919,Mary,Olson,brenda41@example.com,Mumbai,Maharashtra,Regular,34,8,498481.6,2025-09-09 09:00:23.652236,2026-07-10 04:43:41.834218,3,2,1,321,6,1,At Risk
C006281,Wendy,Alexander,rogersmegan@example.com,Delhi,Delhi,Budget,10,13,1286708.4,2025-09-01 13:21:55.777157,2026-08-03 23:16:31.557915,4,4,5,445,13,3,Loyal Customers
C008014,Emily,Brown,dawsonruth@example.org,Jaipur,Rajasthan,Regular,98,4,387970.65,2025-12-07 16:30:44.658446,2026-05-07 01:03:19.045990,1,1,1,111,3,2,At Risk
C009832,Lori,Roberts,mosleypamela@example.org,Hyderabad,Telangana,Regular,40,12,837677.35,2025-08-16 15:36:03.153631,2026-07-04 14:10:24.030240,2,4,3,243,9,1,At Risk
C004803,David,Mason,beverly50@example.com,Bangalore,Karnataka,Regular,99,12,1182737.55,2025-09-23 03:57:45.646656,2026-05-06 14:43:06.193861,1,4,5,145,10,1,At Risk
C009751,Nancy,Gilbert,fnielsen@example.org,Mumbai,Maharashtra,Regular,14,8,639586.65,2025-10-19 18:39:38.399783,2026-07-30 17:13:13.483934,4,2,2,422,8,0,Loyal Customers
C000310,Michelle,Vaughn,allennathan@example.net,Mumbai,Maharashtra,Regular,79,9,1264227.45,2025-09-23 23:40:22.356223,2026-05-26 14:51:31.638916,1,2,5,125,8,1,At Risk
C001031,John,Smith,robertyoung@example.net,Bangalore,Karnataka,Regular,15,10,763264.05,2025-09-02 11:36:58.018180,2026-07-29 19:24:28.058680,4,3,3,433,10,0,Loyal Customers
C006822,Susan,Olson,xbanks@example.com,Chennai,Tamil Nadu,Regular,40,4,70518.6,2025-09-05 03:18:07.030870,2026-07-04 04:16:27.993879,2,1,1,211,4,2,At Risk
C003582,Nicole,Clarke,joanwright@example.org,Bhubaneswar,Odisha,Budget,4,11,785571.55,2025-08-13 15:14:33.188731,2026-08-09 03:40:07.236072,5,3,3,533,11,0,Loyal Customers
C008985,Michael,Sanchez,gallagherthomas@example.net,Lucknow,Uttar Pradesh,Regular,5,14,1465723.25,2025-08-18 14:17:31.714517,2026-08-08 17:14:39.020790,5,5,5,555,15,3,Loyal Customers
C006656,Christopher,Cisneros,wdominguez@example.com,Mumbai,Maharashtra,Regular,15,14,1035976.65,2025-08-14 07:05:53.919539,2026-07-29 22:02:08.953289,4,5,4,454,13,3,Loyal Customers
C000511,Jason,Austin,preilly@example.org,Hyderabad,Telangana,Regular,38,10,630189.0,2025-09-21 12:32:32.227522,2026-07-06 15:03:16.669966,2,3,2,232,7,1,At Risk
C007320,Connie,Stevens,hannahbarber@example.com,Mumbai,Maharashtra,Regular,9,12,1034655.95,2025-09-24 06:56:37.497974,2026-08-04 15:02:36.925569,5,4,4,544,13,3,Loyal Customers
C001846,Melissa,Martinez,kathryn11@example.com,Mumbai,Maharashtra,Regular,21,12,1213706.55,2025-09-14 16:22:41.677616,2026-07-23 10:58:56.171361,3,4,5,345,12,3,Loyal Customers
C006630,Mariah,Santos,bwhite@example.net,Kolkata,West Bengal,Regular,75,11,745933.0,2025-08-22 09:02:47.941679,2026-05-30 06:32:50.155701,1,3,3,133,7,1,At Risk
C003882,Kelsey,Vasquez,riddlejames@example.net,Kolkata,West Bengal,Budget,9,8,769949.7,2025-09-22 12:53:43.184231,2026-08-04 12:35:26.757267,5,2,3,523,10,0,Loyal Customers
